age_group,date,J12_J18,NoPCV,pop,A00_A09,A15_A19,A20_A28,A30_49,A50_A64,A65_A69,A70_A74,A75_A79,A80_A89,A90_A99,B00_B09,B15_B19,B20_B24,B25_B34,B35_B49,B50_B64,B65_B83,B85_B89,B90_B94,B95_B98,B99_B99,C00_C97,D00_D09,D10_D36,D37_D48,D50_D53,D55_D59,D60_D64,D65_D69,D70_D77,D80_D89,E00_E07,E10_E14,E15_E16,E20_E35,E40_E46,E50_E64,E65_E68,E70_E90,F00_99,G00_G09,G10_G14,G20_G26,G30_G32,G35_G37,G40_G47,G50_G59,G60_G64,G70_G73,G80_G83,G90_G99,H00_H06,H10_H13,H15_H22,H25_H28,H30_H36,H40_H42,H43_H45,H46_H48,H49_H52,H53_H54,H55_H59,H60_H62,H65_H75,H80_H83,H90_H95,I00_I02,I05_I09,I10_I15,I20_I25,I26_I28,I30_I52,I60_69,I70_I79,I80_I89,I95_I99,J00_J06,J09_J18,J20_J22,J30_J39,J40_J47,J60_J70,J80_J84,J85_J86,J90_J94,J95_J99,K00_K14,K20_K31,K35_K38,K40_K46,K50_K52,K55_K63,K65_K67,K70_K77,K80_K87,K90_K93,L00_L08,L10_L14,L20_L30,L40_L45,L50_L54,L55_L59,L60_L75,L80_L99,M00_M25,M30_M36,M40_M54,M60_M79,M80_M94,M95_M99,N00_N08,N10_N16,N17_N19,N20_N23,N25_N29,N30_N39,N40_N51,N60_N64,N70_N77,N80_N98,N99_N99,O00_99,P00_P04,P05_P08,P10_P15,P20_P29,P35_P39,P50_P61,P70_P74,P75_P78,P80_P83,P90_P96,Q00_Q07,Q10_Q18,Q20_Q28,Q30_Q34,Q35_Q37,Q38_Q45,Q50_Q56,Q60_Q64,Q65_Q79,Q80_Q89,Q90_Q99,R00_R09,R10_R19,R20_R23,R25_R29,R30_R39,R40_R46,R47_R49,R50_R69,R70_R79,R80_R82,R83_R89,R90_R94,R95_R99,S00_S09,S10_S19,S20_S29,S30_S39,S40_S49,S50_S59,S60_S69,S70_S79,S80_S89,S90_S99,T00_T07,T08_T14,T15_T19,T20_T32,T33_T35,T36_T50,T51_T65,T66_T78,T79_T79,T80_T88,T90_T98,V01_X59,X60_X84,X85_Y09,Y10_Y99,Z00_Z13,Z20_Z29,Z30_Z39,Z40_Z54,Z55_Z65,Z70_Z76,Z80_Z99
3-<12mo_morepoor,1/1/2011,38,231,909543.239,41,0,0,19,0,0,0,0,1,2,3,0,0,0,0,6,0,0,0,0,0,6,0,0,1,1,0,6,0,0,1,0,0,0,0,25,0,0,8,0,7,0,0,0,0,1,0,4,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,38,1,0,1,2,0,2,0,5,0,1,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,4,2,0,2,0,0,0,7,0,23,4,0,1,0,1,1,2,7,1,0,1,0,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0
3-<12mo_morepoor,4/1/2011,58,206,902214.2032,24,0,0,9,1,0,0,0,0,1,2,0,1,1,1,7,0,0,0,0,0,5,0,0,1,0,0,4,1,0,0,0,0,0,0,17,0,0,6,0,5,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0,1,59,5,0,2,3,1,0,0,6,0,2,0,0,3,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,0,0,0,4,0,23,2,1,3,0,1,2,2,4,5,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,0,0,0,0,0
3-<12mo_morepoor,7/1/2011,34,160,894845.3491,21,0,0,16,0,0,0,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,6,0,0,6,0,2,1,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,34,2,1,1,2,0,1,0,4,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,2,0,6,0,0,1,2,0,0,4,0,25,1,0,6,0,0,1,1,3,2,0,0,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0
3-<12mo_morepoor,10/1/2011,46,167,887440.9955,20,0,0,9,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,8,0,1,0,0,0,0,0,12,0,0,6,0,2,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,2,1,0,0,0,47,1,0,1,2,0,0,0,2,0,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,1,1,0,1,0,7,0,13,3,0,2,0,0,1,1,2,2,0,0,0,0,0,0,1,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,3,0,0,0,0,0,0,0
3-<12mo_morepoor,1/1/2012,44,199,880005.4615,41,0,0,12,1,0,0,0,0,0,0,0,1,1,0,5,0,1,0,0,0,1,0,0,0,1,0,4,0,0,0,0,0,0,0,15,0,0,6,0,1,0,0,0,0,1,0,2,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,44,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,1,3,0,29,1,0,2,0,1,2,1,3,3,1,0,0,0,0,0,3,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0
3-<12mo_morepoor,4/1/2012,58,230,872543.0659,37,0,0,14,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,0,2,0,1,8,0,0,0,0,0,0,0,21,0,0,4,0,4,1,0,0,1,2,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,58,1,0,1,2,1,0,1,6,1,0,0,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,3,0,0,4,0,26,1,1,5,0,0,0,3,4,3,0,0,0,0,0,0,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,2,0,0,0,0,0,0,0
3-<12mo_morepoor,7/1/2012,43,223,865058.1278,32,2,0,14,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,3,0,0,0,0,0,4,1,1,0,1,1,0,0,17,0,0,2,0,1,0,1,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,43,6,0,0,2,1,0,1,8,0,1,0,0,3,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,1,0,9,7,0,0,1,0,0,10,0,30,2,0,5,0,1,2,1,1,6,0,0,0,0,0,0,1,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
3-<12mo_morepoor,10/1/2012,21,212,857554.9661,37,0,0,21,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,2,3,2,0,0,0,0,0,1,14,0,0,6,0,6,1,0,0,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,3,21,4,2,0,1,0,0,3,7,0,2,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9,3,0,1,2,0,0,5,0,34,2,0,3,0,0,0,1,3,4,0,0,0,0,0,0,4,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0
3-<12mo_morepoor,1/1/2013,45,176,850037.8997,34,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,5,1,2,0,0,0,0,1,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,46,4,0,2,2,0,0,0,5,0,0,0,0,2,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,4,0,0,1,0,0,3,0,19,1,0,2,0,2,0,1,4,2,0,0,1,0,0,0,3,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,0,0,0
3-<12mo_morepoor,4/1/2013,49,232,842511.2476,36,0,0,7,1,0,0,0,0,2,0,0,1,2,0,5,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,0,0,0,0,14,0,0,7,0,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,2,0,0,0,2,49,3,0,3,5,2,0,1,9,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,2,0,1,2,1,1,4,0,27,2,1,7,0,2,0,3,7,5,0,0,0,0,0,0,2,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,4,0,0,0,0,0,0,0
3-<12mo_morepoor,7/1/2013,29,209,834979.3289,30,1,0,13,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,1,0,0,0,0,0,1,5,3,0,1,0,2,0,0,19,0,0,6,0,2,1,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0,1,29,3,0,1,2,0,1,0,6,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,3,0,26,2,0,5,0,0,3,2,3,2,1,0,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,1,0,0,0,0,0,0,0
3-<12mo_morepoor,10/1/2013,40,183,827446.4624,20,0,0,15,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,4,1,0,0,0,0,0,0,0,12,0,0,13,0,2,0,0,0,0,2,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,1,40,1,1,3,2,0,0,0,4,0,0,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,3,4,0,1,2,0,1,4,0,29,2,0,1,0,1,2,3,2,3,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2,2,0,0,0,0,0,0,0
3-<12mo_morepoor,1/1/2014,45,207,819916.967,38,0,0,15,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,3,0,0,0,0,2,2,2,0,0,0,0,0,1,21,0,0,13,0,2,0,0,0,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,45,2,0,3,1,0,0,0,2,0,2,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,5,2,0,2,2,0,1,4,0,18,1,0,8,0,0,3,1,1,5,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,2,0,0,0,0,0,0,0
3-<12mo_morepoor,4/1/2014,46,193,812395.1619,31,0,0,11,0,0,0,0,0,2,1,0,0,3,0,2,0,0,0,0,1,3,0,0,0,0,0,3,2,0,2,0,0,0,0,18,0,0,6,0,4,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,46,0,1,1,1,1,0,0,5,0,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,1,1,0,1,6,0,32,1,0,3,0,0,2,0,5,2,0,0,0,0,0,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,0,0,0,0
3-<12mo_morepoor,7/1/2014,50,197,804885.3658,33,3,0,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,1,1,0,0,0,1,1,0,20,0,0,8,0,4,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,0,1,0,0,50,3,0,1,4,0,0,1,4,0,0,0,0,0,1,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,1,0,7,2,0,0,0,0,1,12,0,20,0,0,5,0,0,0,2,1,4,1,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0
3-<12mo_morepoor,10/1/2014,44,205,797391.8979,32,1,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,0,0,1,1,2,2,1,0,0,0,0,0,13,0,0,6,0,1,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,0,0,0,0,45,2,0,0,1,0,0,0,4,0,1,0,0,1,1,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,10,4,0,0,3,0,2,3,0,21,0,0,5,0,0,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,1,0,0,0,0,0,0,0
3-<12mo_lesspoor,1/1/2004,58,427,2599723.109,29,0,0,28,1,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,6,0,0,0,0,0,1,2,0,5,0,0,0,0,10,0,0,6,0,15,5,0,0,0,0,0,1,2,3,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,19,2,0,0,0,0,58,9,2,7,7,3,0,0,16,0,3,0,1,0,5,0,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,7,2,0,19,2,2,1,4,0,1,14,0,79,3,0,9,0,4,2,11,10,5,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,3,8,0,0,0,0,0,0,0
3-<12mo_lesspoor,4/1/2004,100,573,2592911.74,46,2,0,38,0,0,0,0,1,0,1,1,6,0,3,1,0,1,0,0,0,7,0,0,0,2,2,2,3,0,3,0,0,0,1,24,0,0,5,0,19,4,0,0,0,5,0,1,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,14,3,1,0,0,1,100,30,2,6,14,6,1,1,10,0,1,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,6,2,0,25,4,0,0,6,0,2,18,0,84,16,1,16,0,2,6,7,32,6,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,9,0,0,0,0,0,0,0
3-<12mo_lesspoor,7/1/2004,96,597,2585681.141,69,0,0,55,0,0,0,0,2,0,2,0,9,0,3,3,0,0,1,0,0,7,0,3,0,1,3,2,0,1,0,0,0,0,1,14,0,0,6,0,30,3,0,0,0,3,0,0,3,10,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,11,3,0,0,0,0,96,14,2,7,13,5,0,2,12,0,9,0,3,0,4,4,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,8,0,0,20,7,0,0,1,0,0,25,0,108,13,1,7,0,2,5,7,21,3,0,0,0,0,0,0,2,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,1,13,0,0,0,0,0,0,0
3-<12mo_lesspoor,10/1/2004,73,423,2578045.172,36,2,0,40,0,0,0,0,0,0,2,1,3,1,1,1,0,0,0,0,0,6,0,1,1,0,1,0,3,0,4,0,0,1,1,13,0,0,3,0,14,2,0,0,0,1,0,0,2,6,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,12,2,0,0,0,1,74,7,0,4,7,5,0,2,9,0,5,1,1,1,3,2,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,1,0,13,7,0,0,3,0,1,19,0,72,14,0,8,0,4,4,5,16,3,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,3,9,0,0,0,0,0,0,0
3-<12mo_lesspoor,1/1/2005,46,434,2570017.692,26,0,0,34,0,0,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,8,0,1,0,0,2,1,2,0,2,0,1,0,1,20,0,0,6,0,15,1,0,1,0,1,0,1,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,16,1,0,0,0,0,46,7,0,4,7,5,0,4,8,0,5,0,2,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,6,2,0,13,3,0,0,3,0,2,29,0,81,6,0,9,0,0,3,6,27,4,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,3,6,0,0,0,0,0,0,0
3-<12mo_lesspoor,4/1/2005,91,557,2561612.563,50,1,0,40,1,0,0,0,1,1,1,0,7,2,0,1,0,0,0,0,0,6,0,0,2,2,1,4,5,1,0,0,0,0,1,17,0,0,8,0,18,1,0,0,0,2,0,1,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,26,5,0,0,0,1,91,19,0,7,6,5,0,0,13,0,2,0,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,5,2,0,26,8,0,0,0,1,1,27,0,79,13,0,9,0,3,1,8,19,3,0,0,0,0,0,0,3,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,2,16,0,0,0,0,0,0,0
3-<12mo_lesspoor,7/1/2005,80,517,2552843.642,49,1,0,42,1,0,0,0,1,0,7,2,3,1,2,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0,4,0,1,0,1,18,0,0,5,0,31,1,0,0,0,1,0,2,2,6,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,18,2,0,0,1,2,80,16,1,3,16,2,0,2,19,0,0,0,0,1,4,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3,18,3,0,0,2,0,2,21,0,70,20,2,15,0,2,4,5,22,5,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,4,18,0,0,0,0,0,0,0
3-<12mo_lesspoor,10/1/2005,42,430,2543724.79,23,0,0,43,0,0,0,0,0,0,4,1,5,1,1,2,0,0,0,0,0,10,0,2,0,0,1,5,3,0,1,0,0,0,0,8,0,0,8,0,10,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,3,0,0,1,2,42,16,0,3,13,2,0,1,9,0,2,0,0,1,2,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,4,2,0,14,6,0,0,1,0,7,15,0,74,12,0,10,0,2,6,3,19,4,0,0,0,0,0,0,1,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,3,10,0,0,0,0,0,0,0
3-<12mo_lesspoor,1/1/2006,51,385,2534269.867,26,0,0,23,1,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,11,0,0,1,0,1,3,0,0,2,0,0,0,0,4,1,0,5,0,8,1,0,1,0,3,0,2,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,2,0,0,0,0,51,1,0,3,8,2,0,1,10,0,2,1,1,1,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,5,0,0,17,5,1,0,4,0,0,13,0,73,6,1,7,0,1,7,10,15,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,1,4,0,0,0,0,0,0,0
3-<12mo_lesspoor,4/1/2006,80,543,2524492.732,47,0,0,43,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,7,0,0,1,0,2,1,3,1,3,0,0,0,1,7,0,0,8,0,25,1,0,1,0,2,1,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15,4,0,0,0,4,80,16,2,5,8,2,2,1,11,0,7,1,0,1,3,1,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,5,3,0,40,8,1,1,2,0,1,27,0,94,15,0,16,0,1,4,6,26,6,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,4,9,0,0,0,0,0,0,0
3-<12mo_lesspoor,7/1/2006,74,480,2514407.245,45,0,0,37,1,0,0,0,0,0,5,0,5,1,2,1,0,0,0,0,0,9,0,1,2,0,0,1,1,0,2,0,0,0,0,13,1,0,10,0,26,2,0,0,0,1,0,1,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,13,1,0,1,0,2,74,18,0,5,13,7,1,1,4,0,6,0,0,1,1,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,0,25,8,0,1,5,2,3,20,0,82,11,1,8,0,3,5,10,19,3,0,0,0,0,0,0,2,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,3,6,0,0,0,0,0,0,0
3-<12mo_lesspoor,10/1/2006,57,442,2504027.265,21,0,0,40,0,0,0,0,2,0,2,0,5,1,0,2,0,0,0,0,0,10,0,1,0,0,2,1,1,0,4,0,0,1,0,7,0,0,10,0,17,1,0,1,0,3,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,57,8,1,2,4,3,0,1,6,0,4,1,0,0,2,2,5,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,0,29,10,2,0,5,0,3,24,0,83,10,1,6,0,0,11,6,24,2,0,0,0,0,0,0,2,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,4,4,0,0,0,0,0,0,0
3-<12mo_lesspoor,1/1/2007,48,412,2493366.652,22,0,0,28,0,0,0,0,2,0,0,0,2,1,1,1,0,0,0,0,0,7,0,0,1,0,2,3,1,1,2,2,0,0,2,7,0,0,11,0,18,3,0,0,0,1,0,1,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,15,2,0,2,0,1,48,6,0,12,7,1,0,0,9,0,4,0,1,1,6,0,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,10,4,0,21,6,0,1,4,1,6,21,0,65,6,1,11,0,2,7,10,20,4,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,2,0,0,0,0,0,0,0,0
3-<12mo_lesspoor,4/1/2007,43,419,2482439.266,19,1,0,34,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,2,6,1,1,1,0,0,1,3,0,2,1,0,1,0,10,0,0,10,0,26,1,0,1,0,3,1,3,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,16,1,0,1,0,0,43,10,0,4,12,4,0,0,7,1,6,0,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,4,0,0,32,8,1,0,7,0,1,25,0,64,8,1,5,1,1,5,11,17,4,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,8,0,0,0,0,0,0,0
3-<12mo_lesspoor,7/1/2007,70,437,2471258.966,14,1,0,29,0,0,0,0,0,1,2,0,4,2,0,2,0,0,0,0,0,8,0,0,0,0,1,0,2,0,1,0,1,2,1,9,0,0,3,0,19,1,0,2,0,4,0,1,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,2,0,0,0,1,70,13,1,4,8,8,0,2,4,0,5,0,3,0,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,4,2,0,28,7,0,1,1,0,2,32,0,66,12,1,13,0,3,4,13,14,2,0,0,0,0,0,0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,7,0,0,0,0,0,0,0
