age_group,date,J12_J18,NoPCV,pop,A00_A09,A15_A19,A20_A28,A30_49,A50_A64,A65_A69,A70_A74,A75_A79,A80_A89,A90_A99,B00_B09,B15_B19,B20_B24,B25_B34,B35_B49,B50_B64,B65_B83,B85_B89,B90_B94,B95_B98,B99_B99,C00_C97,D00_D09,D10_D36,D37_D48,D50_D53,D55_D59,D60_D64,D65_D69,D70_D77,D80_D89,E00_E07,E10_E14,E15_E16,E20_E35,E40_E46,E50_E64,E65_E68,E70_E90,F00_99,G00_G09,G10_G14,G20_G26,G30_G32,G35_G37,G40_G47,G50_G59,G60_G64,G70_G73,G80_G83,G90_G99,H00_H06,H10_H13,H15_H22,H25_H28,H30_H36,H40_H42,H43_H45,H46_H48,H49_H52,H53_H54,H55_H59,H60_H62,H65_H75,H80_H83,H90_H95,I00_I02,I05_I09,I10_I15,I20_I25,I26_I28,I30_I52,I60_69,I70_I79,I80_I89,I95_I99,J00_J06,J09_J18,J20_J22,J30_J39,J40_J47,J60_J70,J80_J84,J85_J86,J90_J94,J95_J99,K00_K14,K20_K31,K35_K38,K40_K46,K50_K52,K55_K63,K65_K67,K70_K77,K80_K87,K90_K93,L00_L08,L10_L14,L20_L30,L40_L45,L50_L54,L55_L59,L60_L75,L80_L99,M00_M25,M30_M36,M40_M54,M60_M79,M80_M94,M95_M99,N00_N08,N10_N16,N17_N19,N20_N23,N25_N29,N30_N39,N40_N51,N60_N64,N70_N77,N80_N98,N99_N99,O00_99,P00_P04,P05_P08,P10_P15,P20_P29,P35_P39,P50_P61,P70_P74,P75_P78,P80_P83,P90_P96,Q00_Q07,Q10_Q18,Q20_Q28,Q30_Q34,Q35_Q37,Q38_Q45,Q50_Q56,Q60_Q64,Q65_Q79,Q80_Q89,Q90_Q99,R00_R09,R10_R19,R20_R23,R25_R29,R30_R39,R40_R46,R47_R49,R50_R69,R70_R79,R80_R82,R83_R89,R90_R94,R95_R99,S00_S09,S10_S19,S20_S29,S30_S39,S40_S49,S50_S59,S60_S69,S70_S79,S80_S89,S90_S99,T00_T07,T08_T14,T15_T19,T20_T32,T33_T35,T36_T50,T51_T65,T66_T78,T79_T79,T80_T88,T90_T98,V01_X59,X60_X84,X85_Y09,Y10_Y99,Z00_Z13,Z20_Z29,Z30_Z39,Z40_Z54,Z55_Z65,Z70_Z76,Z80_Z99
3-<12mo_high,1/1/2009,81,619,3999261.315,44,2,0,48,0,0,0,0,0,1,3,1,8,1,2,1,1,1,0,0,2,10,0,0,0,0,2,1,1,3,2,0,0,0,1,18,0,0,13,0,21,0,0,1,0,4,1,1,1,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25,3,0,2,0,2,81,11,1,4,14,5,0,2,11,0,3,0,0,2,2,3,5,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,3,1,0,0,0,0,0,8,3,0,27,10,1,0,5,0,6,27,0,106,12,4,12,0,0,6,16,16,3,0,0,0,0,0,0,1,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,5,14,0,0,0,0,0,0,0
3-<12mo_high,4/1/2009,142,782,3975992.191,30,1,0,60,1,0,0,0,1,4,1,0,5,0,2,4,1,0,0,0,0,9,1,2,3,0,4,4,3,1,1,0,0,1,1,24,1,0,7,0,39,5,0,0,0,5,1,2,1,9,25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,5,20,3,0,2,0,3,143,29,2,12,12,4,3,2,10,0,8,0,2,3,5,1,8,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,11,1,1,43,12,5,0,8,0,8,51,0,147,15,0,14,0,3,5,17,36,7,0,0,0,0,0,0,3,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,6,16,0,0,0,0,0,0,0
3-<12mo_high,7/1/2009,133,765,3952436.437,39,0,0,39,0,0,0,0,3,1,7,0,6,1,1,1,0,0,0,0,1,18,0,2,1,1,1,1,6,2,1,0,0,0,2,28,0,0,15,0,31,1,0,0,0,3,1,2,1,6,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,26,4,0,0,0,2,156,31,0,8,17,7,2,1,13,0,6,0,4,2,11,1,9,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,6,3,0,45,14,2,0,5,2,6,36,0,146,18,0,19,0,2,8,15,30,9,0,0,0,0,0,0,4,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,4,8,0,0,0,0,0,0,0
3-<12mo_high,10/1/2009,72,739,3928618.348,37,1,0,52,0,0,0,0,1,4,1,1,4,4,2,3,0,1,0,0,0,18,1,0,3,3,3,2,2,3,2,0,0,0,0,13,0,0,13,0,18,2,0,2,0,4,2,1,4,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,21,4,0,1,0,3,80,21,1,3,12,2,3,1,11,0,2,1,1,2,13,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,4,0,0,0,0,0,0,9,1,2,32,21,2,1,5,0,3,51,0,117,16,1,24,0,2,10,11,17,6,0,0,0,0,0,0,3,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6,13,0,0,0,0,0,0,0
3-<12mo_high,1/1/2010,95,703,3904562.217,46,0,0,50,0,0,0,0,2,9,1,0,6,1,0,8,0,1,0,0,0,9,0,0,0,0,2,6,2,0,2,1,0,0,2,18,0,0,13,0,23,1,0,3,0,1,1,2,1,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,23,1,0,1,0,2,95,11,0,4,11,3,3,0,11,0,4,0,3,0,5,2,12,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,9,1,0,34,10,2,1,6,2,3,39,0,125,17,0,14,0,2,11,14,23,2,1,0,0,0,0,0,1,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,4,8,0,0,0,0,0,0,0
3-<12mo_high,4/1/2010,117,779,3880292.337,38,2,0,56,1,0,0,0,5,2,0,0,9,1,3,4,0,0,0,0,0,18,0,0,0,1,1,4,1,3,1,0,0,1,0,15,0,0,15,0,27,3,1,0,0,1,1,1,0,9,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,6,18,4,1,1,1,3,119,31,2,8,13,11,2,2,13,0,12,0,1,2,7,4,6,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,0,0,0,0,0,0,10,3,1,45,9,1,0,6,0,3,42,0,137,11,0,22,0,2,14,11,36,3,1,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,13,15,0,0,0,0,0,0,0
3-<12mo_high,7/1/2010,86,705,3855833.001,38,0,0,56,2,0,0,0,3,3,7,0,8,2,0,6,0,0,0,0,0,7,0,2,1,0,4,5,0,2,1,0,0,1,0,12,0,0,21,0,21,1,0,3,0,3,0,5,2,7,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,13,3,0,2,0,4,86,22,2,5,19,6,0,2,8,0,9,0,0,1,9,1,5,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,9,0,0,2,0,0,0,0,0,0,7,4,0,37,12,5,1,8,0,4,32,0,120,13,1,22,1,5,9,12,36,2,1,0,0,0,0,0,2,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6,5,0,0,0,0,0,0,0
3-<12mo_high,10/1/2010,84,691,3831208.503,33,2,0,68,0,0,0,0,0,2,11,0,7,2,0,1,0,1,0,0,0,9,0,0,3,0,3,1,6,0,2,1,0,0,0,11,0,0,10,1,23,4,0,0,0,2,1,1,0,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,18,1,0,3,0,2,84,17,0,8,13,0,3,0,11,0,8,0,0,1,8,1,4,3,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,4,0,0,0,1,0,0,7,2,0,42,12,0,1,7,0,0,41,0,124,10,0,17,0,1,4,14,32,7,0,0,0,0,0,0,4,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,3,6,0,0,0,0,0,0,0
3-<12mo_high,1/1/2011,83,631,3806443.135,28,2,0,52,0,0,0,0,1,3,3,0,5,1,6,2,0,0,0,0,0,17,0,0,2,0,4,3,4,3,3,0,1,1,1,11,0,0,11,0,9,4,0,2,0,2,0,2,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,19,1,1,1,0,0,83,14,2,2,14,7,0,3,8,0,4,0,2,0,9,1,5,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,8,1,0,37,13,2,1,3,0,3,34,0,112,9,1,14,0,3,7,14,28,7,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,11,4,0,0,0,0,0,0,0
3-<12mo_high,4/1/2011,119,735,3781561.192,23,0,0,36,0,0,0,0,0,6,1,0,2,3,0,4,0,0,0,0,0,11,0,1,2,1,0,1,8,1,5,0,1,0,0,15,0,0,12,1,23,2,0,0,0,5,0,4,5,11,22,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,4,28,5,0,2,1,0,120,37,3,9,12,3,0,3,20,0,3,1,2,0,4,2,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,13,1,0,42,13,3,2,9,0,5,40,0,127,9,0,16,0,2,10,17,48,4,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,10,0,0,0,0,0,0,0
3-<12mo_high,7/1/2011,97,677,3756586.966,23,2,0,39,4,0,0,0,1,1,3,0,1,0,1,2,0,0,0,0,0,8,0,0,2,0,1,0,1,0,0,0,0,0,0,11,0,0,11,0,30,0,0,1,0,4,0,0,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,36,3,0,0,0,4,98,22,4,2,9,4,4,0,13,0,4,1,0,2,10,2,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,4,1,0,1,0,0,0,7,2,1,41,11,1,2,6,0,4,27,0,147,16,2,16,0,3,4,15,38,5,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,5,8,0,0,0,0,0,0,0
3-<12mo_high,10/1/2011,90,650,3731544.752,21,1,1,44,0,0,0,0,1,1,6,1,3,3,0,1,0,0,0,0,0,12,0,0,0,1,2,3,5,2,2,0,0,0,0,16,0,0,11,1,12,2,1,1,1,2,1,2,1,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27,4,0,2,0,0,90,11,1,5,13,4,0,0,8,0,8,0,2,2,10,2,5,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,1,0,0,0,4,1,1,35,6,3,2,4,0,0,30,0,128,14,1,22,0,3,5,14,33,1,0,0,0,0,0,0,3,1,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,8,8,0,0,0,0,0,0,0
3-<12mo_high,1/1/2012,64,620,3706458.841,22,0,0,48,0,0,0,0,1,0,5,0,8,2,1,5,1,0,0,0,0,16,0,1,0,1,3,3,1,1,2,0,1,1,0,12,0,0,11,1,6,1,0,0,0,0,0,1,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,18,5,1,0,0,0,64,16,0,4,14,10,0,3,11,0,7,0,2,2,9,2,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,5,0,0,0,0,0,0,5,0,0,32,8,0,0,3,0,0,27,0,125,10,2,18,0,3,6,5,31,6,0,0,0,0,0,0,4,0,0,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3,4,0,0,0,0,0,0,0
3-<12mo_high,4/1/2012,109,761,3681353.528,32,2,0,43,1,0,0,0,0,1,1,0,7,3,0,3,0,0,0,0,0,13,0,1,4,0,2,3,4,1,5,1,2,0,0,10,0,0,10,0,22,5,0,0,1,6,0,5,0,16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,15,0,0,1,0,0,111,40,1,6,18,8,2,4,8,0,3,1,2,2,7,0,5,0,1,4,0,0,0,1,0,0,0,1,0,0,2,0,0,2,1,2,0,1,5,0,0,0,0,0,0,5,1,0,47,14,0,0,8,0,2,47,0,132,25,0,24,0,4,12,10,62,6,0,0,0,0,0,0,2,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,5,7,0,0,0,0,0,0,0
3-<12mo_high,7/1/2012,100,718,3656253.105,27,2,0,51,3,0,0,0,1,2,4,1,7,5,1,2,1,0,0,0,0,21,0,1,0,0,3,1,2,0,2,4,1,1,2,12,0,0,13,0,18,2,0,1,0,2,0,3,0,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,25,5,0,0,1,1,107,26,1,6,18,6,0,1,10,0,4,0,2,2,5,1,9,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,8,1,0,27,11,2,0,5,0,1,33,0,124,7,2,23,0,1,12,15,56,4,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,9,7,0,0,0,0,0,0,0
3-<12mo_high,10/1/2012,63,582,3631181.866,19,0,0,39,1,0,0,0,3,0,6,0,4,1,0,1,0,0,0,0,2,14,0,0,1,0,0,2,1,0,3,0,1,0,1,9,0,0,13,1,9,2,0,0,0,0,0,2,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,1,0,31,6,0,0,0,1,65,15,1,7,11,7,2,1,15,0,3,0,1,0,5,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5,0,0,29,6,1,1,4,0,0,32,0,106,10,0,22,0,4,14,14,33,2,0,0,0,0,0,0,1,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,7,0,0,0,0,0,0,0
3-<12mo_high,1/1/2013,76,627,3606164.105,31,2,0,46,0,0,0,0,3,4,1,0,3,4,2,4,0,0,0,0,0,14,0,1,0,0,1,2,3,1,0,0,1,0,1,6,0,0,9,0,7,3,0,0,0,2,0,2,2,9,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,3,21,0,0,0,0,0,77,16,0,4,16,4,0,3,10,0,4,0,1,0,7,2,2,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,0,0,0,0,0,0,5,0,0,34,11,1,0,7,0,1,27,0,121,21,2,29,0,2,5,11,34,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,3,8,0,0,0,0,0,0,0
3-<12mo_high,4/1/2013,128,782,3581224.114,14,2,0,50,3,0,0,0,1,1,3,0,7,2,0,4,0,1,0,0,1,11,0,0,0,0,2,1,2,2,1,0,0,0,1,12,0,0,15,0,13,6,1,1,0,4,0,3,4,7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,21,3,0,0,0,0,133,37,1,5,15,5,5,2,9,0,4,0,3,0,10,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,15,1,1,41,10,0,1,6,1,2,46,0,148,18,3,26,0,3,12,17,43,10,0,0,0,0,0,0,2,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,3,17,0,0,0,0,0,0,0
3-<12mo_high,7/1/2013,85,680,3556386.187,30,0,0,52,0,0,0,0,1,1,2,2,9,1,2,4,0,0,0,0,0,11,0,0,0,0,1,1,3,0,1,0,1,0,1,10,0,0,9,0,13,3,0,0,0,2,1,2,3,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,1,2,0,1,87,22,1,4,13,7,1,3,12,0,2,1,2,2,7,2,9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,8,0,0,0,0,0,0,10,2,1,39,14,3,0,7,0,4,32,0,120,13,1,20,0,2,9,13,34,4,0,0,0,0,0,0,2,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,10,14,0,0,0,0,0,0,0
3-<12mo_high,10/1/2013,74,717,3531674.617,24,3,0,45,1,0,0,0,3,1,5,0,3,0,1,2,0,0,0,0,1,12,0,1,1,0,2,2,4,3,3,0,1,0,1,18,0,0,19,0,13,2,0,0,0,7,0,2,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,24,1,0,1,0,1,76,10,2,9,15,1,0,0,9,0,4,0,1,4,5,2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,9,0,0,0,0,0,0,12,2,0,34,7,0,0,7,1,4,24,0,125,10,0,21,0,1,13,10,37,2,0,0,1,0,0,0,1,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,8,15,0,0,0,0,0,0,0
3-<12mo_high,1/1/2014,70,628,3507113.698,24,1,0,44,0,0,0,0,1,0,2,0,5,1,1,3,0,0,0,0,0,10,0,1,1,0,1,3,7,3,1,0,1,0,1,6,1,0,17,0,12,0,0,0,0,1,1,2,2,3,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,16,3,0,1,0,1,71,4,0,2,9,4,2,0,7,0,4,0,2,1,10,2,10,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,8,1,0,29,16,4,1,9,0,3,23,0,137,14,1,13,0,1,7,12,34,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,6,2,0,0,0,0,0,0,0
3-<12mo_high,4/1/2014,109,739,3482727.723,21,1,0,40,1,0,0,0,4,2,1,1,0,2,3,1,0,0,0,0,0,10,0,2,1,0,4,3,2,1,0,0,0,2,0,18,0,0,6,0,17,3,0,0,0,3,0,2,2,8,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,23,3,0,0,0,5,112,36,3,4,20,10,1,0,14,0,4,0,2,1,4,1,7,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,0,4,1,0,0,0,0,0,9,3,0,38,13,0,0,12,0,5,39,0,162,15,2,30,0,3,10,11,45,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,6,6,0,0,0,0,0,0,0
3-<12mo_high,7/1/2014,105,692,3458540.984,27,3,0,39,1,0,0,0,0,1,0,0,3,1,1,1,0,0,0,0,0,13,0,0,2,0,1,3,2,0,3,0,0,1,1,13,0,0,9,0,19,1,0,0,0,5,1,6,2,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,26,4,0,1,0,1,106,15,4,5,10,7,0,0,14,0,3,0,1,2,7,2,8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,6,0,0,31,9,1,1,3,0,8,42,0,145,12,1,20,0,2,9,12,44,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,3,12,0,0,0,0,0,0,0
3-<12mo_high,10/1/2014,67,674,3434577.776,19,0,0,41,0,0,0,0,3,1,7,0,2,1,0,2,0,0,0,0,1,10,0,1,0,0,3,0,2,0,3,0,1,0,0,9,0,0,14,0,13,3,0,0,0,3,0,3,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,15,4,0,0,1,3,69,12,0,2,15,3,1,2,6,0,5,1,1,2,5,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,3,0,0,6,0,0,0,0,0,0,12,0,0,40,10,3,0,3,0,4,39,0,123,22,0,26,0,0,11,15,53,5,0,0,0,0,0,0,2,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,6,8,0,0,0,0,0,0,0
3-<12mo_low,1/1/2004,67,680,1033203.191,199,0,0,43,0,0,0,0,1,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,0,3,2,13,1,0,0,1,0,0,2,74,0,0,4,0,4,1,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,67,2,0,0,2,3,1,2,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,9,5,0,0,1,0,4,9,0,15,0,1,3,0,1,1,4,3,9,0,0,0,0,0,0,2,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,0
3-<12mo_low,4/1/2004,71,458,1029157.403,85,0,0,35,0,0,0,0,1,0,0,0,1,0,0,6,0,0,0,0,0,5,0,0,0,8,0,11,2,0,1,0,0,0,0,60,0,0,3,0,7,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,8,0,0,0,0,0,71,3,0,3,1,2,0,0,20,0,0,0,2,1,5,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,6,4,0,0,0,0,3,4,0,14,0,0,3,0,1,2,2,2,8,0,0,0,0,0,0,1,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0
3-<12mo_low,7/1/2004,65,375,1024881.452,76,1,0,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,2,3,1,0,0,0,1,0,0,42,0,0,1,0,4,1,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,66,1,0,3,1,0,0,1,12,0,1,0,0,3,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,5,0,0,12,2,1,1,0,0,0,1,0,13,1,0,3,0,1,0,1,3,9,0,0,0,0,0,0,2,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0
3-<12mo_low,10/1/2004,63,374,1020383.36,83,0,0,22,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,1,0,1,0,7,1,0,0,0,0,0,0,39,0,0,2,0,8,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,63,3,0,4,4,0,0,4,11,0,0,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,10,2,0,0,1,0,3,4,0,17,0,0,1,0,0,1,1,0,6,0,0,0,0,0,0,3,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
3-<12mo_low,1/1/2005,63,424,1015671.145,134,1,0,39,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,4,0,7,2,1,0,0,0,0,0,49,0,0,1,0,6,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,64,3,0,6,4,1,0,1,15,0,0,0,0,4,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,2,0,0,3,7,0,17,0,0,4,0,0,2,1,4,11,0,0,0,0,0,0,3,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0
3-<12mo_low,4/1/2005,103,523,1010752.826,142,0,0,41,0,0,0,0,0,0,0,1,2,0,0,8,0,1,0,0,0,2,0,0,0,9,0,16,0,0,0,0,2,0,1,75,2,0,3,0,11,1,0,0,0,1,2,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,1,105,4,0,2,5,3,0,1,16,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,3,7,0,24,2,0,3,0,0,0,2,2,5,0,0,0,0,0,0,3,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,0,0,0,0,0
3-<12mo_low,7/1/2005,78,454,1005636.423,146,0,0,50,0,0,0,0,0,0,0,1,0,0,0,5,0,2,0,0,0,1,0,0,0,4,2,13,2,1,0,0,0,0,0,54,0,0,3,0,5,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,78,1,0,5,3,0,0,2,14,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,1,1,0,0,0,0,0,0,2,0,0,12,0,2,0,1,0,3,5,0,27,1,0,4,0,0,2,2,5,9,0,0,0,0,0,0,1,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0
